id,chris_distance,held_distance,nn_dist,chris_path,held_path,nn_path,chris_diff,nn_diff
820,440.4615254425254,291.6796616659426,1428.1061329715621,"[(21, 70), (91, 84), (61, 59), (67, 29), (42, 38), (41, 54), (48, 65), (63, 96), (43, 99), (42, 94), (32, 98), (80, 77), (16, 92), (3, 60), (21, 70)]","[(43, 99), (42, 94), (32, 98), (16, 92), (3, 60), (21, 70), (48, 65), (41, 54), (42, 38), (67, 29), (61, 59), (80, 77), (91, 84), (63, 96), (43, 99)]","[(91, 84), (80, 77), (91, 84), (63, 96), (91, 84), (61, 59), (91, 84), (48, 65), (91, 84), (42, 94), (91, 84), (43, 99), (91, 84), (41, 54), (91, 84), (67, 29), (91, 84), (32, 98), (91, 84), (42, 38), (91, 84), (21, 70), (91, 84), (16, 92), (91, 84), (3, 60), (91, 84)]",148.78186377658278,1136.4264713056195 
821,463.9847715365236,351.10733052681593,968.2805354523047,"[(52, 49), (86, 0), (48, 7), (14, 3), (27, 28), (38, 40), (14, 30), (26, 1), (1, 57), (28, 83), (90, 55), (71, 63), (54, 64), (47, 46), (52, 49)]","[(38, 40), (28, 83), (1, 57), (14, 30), (27, 28), (14, 3), (26, 1), (48, 7), (86, 0), (90, 55), (71, 63), (54, 64), (52, 49), (47, 46), (38, 40)]","[(52, 49), (47, 46), (52, 49), (54, 64), (52, 49), (38, 40), (52, 49), (71, 63), (52, 49), (27, 28), (52, 49), (90, 55), (52, 49), (28, 83), (52, 49), (48, 7), (52, 49), (14, 30), (52, 49), (1, 57), (52, 49), (26, 1), (52, 49), (86, 0), (52, 49), (14, 3), (52, 49)]",112.8774410097077,617.1732049254888 
822,557.6239380140638,332.0368538693524,1202.6393244281094,"[(2, 22), (65, 32), (49, 95), (87, 87), (82, 62), (72, 63), (43, 17), (35, 40), (27, 41), (2, 72), (33, 3), (72, 45), (7, 50), (8, 32), (2, 22)]","[(72, 63), (82, 62), (87, 87), (49, 95), (2, 72), (7, 50), (27, 41), (35, 40), (8, 32), (2, 22), (33, 3), (43, 17), (65, 32), (72, 45), (72, 63)]","[(65, 32), (72, 45), (65, 32), (43, 17), (65, 32), (35, 40), (65, 32), (72, 63), (65, 32), (82, 62), (65, 32), (27, 41), (65, 32), (33, 3), (65, 32), (8, 32), (65, 32), (87, 87), (65, 32), (7, 50), (65, 32), (2, 22), (65, 32), (49, 95), (65, 32), (2, 72), (65, 32)]",225.5870841447114,870.602470558757 
823,599.8624425006295,392.8043475286952,1537.5222253981356,"[(37, 97), (99, 13), (95, 48), (80, 50), (93, 54), (2, 39), (43, 13), (34, 31), (41, 52), (61, 67), (66, 81), (20, 52), (100, 95), (45, 99), (37, 97)]","[(66, 81), (100, 95), (80, 50), (93, 54), (95, 48), (99, 13), (43, 13), (34, 31), (2, 39), (20, 52), (41, 52), (61, 67), (37, 97), (45, 99), (66, 81)]","[(37, 97), (45, 99), (37, 97), (66, 81), (37, 97), (61, 67), (37, 97), (41, 52), (37, 97), (20, 52), (37, 97), (100, 95), (37, 97), (80, 50), (37, 97), (34, 31), (37, 97), (2, 39), (37, 97), (93, 54), (37, 97), (95, 48), (37, 97), (43, 13), (37, 97), (99, 13), (37, 97)]",207.05809497193434,1144.7178778694404 
824,443.2638745193879,355.66301792362657,1629.6961676753306,"[(42, 81), (12, 29), (53, 15), (86, 27), (81, 55), (62, 46), (62, 31), (73, 33), (100, 70), (77, 78), (6, 98), (32, 65), (35, 63), (44, 91), (42, 81)]","[(32, 65), (6, 98), (44, 91), (42, 81), (77, 78), (100, 70), (81, 55), (86, 27), (73, 33), (62, 46), (62, 31), (53, 15), (12, 29), (35, 63), (32, 65)]","[(12, 29), (35, 63), (12, 29), (32, 65), (12, 29), (53, 15), (12, 29), (62, 31), (12, 29), (62, 46), (12, 29), (42, 81), (12, 29), (73, 33), (12, 29), (6, 98), (12, 29), (44, 91), (12, 29), (81, 55), (12, 29), (86, 27), (12, 29), (77, 78), (12, 29), (100, 70), (12, 29)]",87.60085659576134,1274.033149751704 
825,541.2935125916687,362.2141351229221,1524.158079625701,"[(37, 49), (28, 64), (21, 61), (8, 76), (91, 62), (92, 1), (99, 15), (56, 75), (36, 98), (56, 81), (75, 57), (25, 4), (53, 25), (14, 40), (37, 49)]","[(92, 1), (53, 25), (25, 4), (14, 40), (37, 49), (28, 64), (21, 61), (8, 76), (36, 98), (56, 81), (56, 75), (75, 57), (91, 62), (99, 15), (92, 1)]","[(91, 62), (75, 57), (91, 62), (56, 75), (91, 62), (56, 81), (91, 62), (99, 15), (91, 62), (53, 25), (91, 62), (37, 49), (91, 62), (92, 1), (91, 62), (28, 64), (91, 62), (36, 98), (91, 62), (21, 61), (91, 62), (14, 40), (91, 62), (8, 76), (91, 62), (25, 4), (91, 62)]",179.0793774687466,1161.943944502779 
826,376.78000353716817,308.82289635152813,1052.4293785346151,"[(52, 4), (76, 19), (90, 77), (52, 85), (54, 52), (28, 36), (8, 30), (25, 21), (21, 34), (63, 33), (80, 1), (91, 5), (64, 1), (59, 7), (52, 4)]","[(76, 19), (63, 33), (90, 77), (52, 85), (54, 52), (28, 36), (21, 34), (8, 30), (25, 21), (52, 4), (59, 7), (64, 1), (80, 1), (91, 5), (76, 19)]","[(76, 19), (80, 1), (76, 19), (63, 33), (76, 19), (91, 5), (76, 19), (59, 7), (76, 19), (64, 1), (76, 19), (52, 4), (76, 19), (54, 52), (76, 19), (28, 36), (76, 19), (25, 21), (76, 19), (21, 34), (76, 19), (90, 77), (76, 19), (8, 30), (76, 19), (52, 85), (76, 19)]",67.95710718564004,743.606482183087 
827,596.4204410360401,359.9157069334709,1319.3150059248876,"[(70, 91), (1, 9), (7, 12), (13, 76), (92, 21), (97, 36), (81, 55), (9, 85), (58, 56), (61, 72), (54, 56), (89, 65), (47, 91), (66, 97), (70, 91)]","[(54, 56), (58, 56), (81, 55), (89, 65), (97, 36), (92, 21), (7, 12), (1, 9), (13, 76), (9, 85), (47, 91), (66, 97), (70, 91), (61, 72), (54, 56)]","[(70, 91), (66, 97), (70, 91), (61, 72), (70, 91), (47, 91), (70, 91), (89, 65), (70, 91), (58, 56), (70, 91), (81, 55), (70, 91), (54, 56), (70, 91), (13, 76), (70, 91), (97, 36), (70, 91), (9, 85), (70, 91), (92, 21), (70, 91), (7, 12), (70, 91), (1, 9), (70, 91)]",236.50473410256916,959.3992989914167 
828,713.507379762754,383.3026540308405,1403.6457678319111,"[(44, 76), (21, 36), (7, 45), (61, 12), (3, 98), (19, 7), (40, 7), (45, 27), (83, 38), (73, 39), (89, 96), (11, 42), (70, 94), (51, 54), (44, 76)]","[(61, 12), (40, 7), (19, 7), (21, 36), (11, 42), (7, 45), (3, 98), (44, 76), (70, 94), (89, 96), (83, 38), (73, 39), (51, 54), (45, 27), (61, 12)]","[(61, 12), (40, 7), (61, 12), (45, 27), (61, 12), (73, 39), (61, 12), (83, 38), (61, 12), (19, 7), (61, 12), (51, 54), (61, 12), (21, 36), (61, 12), (11, 42), (61, 12), (7, 45), (61, 12), (44, 76), (61, 12), (70, 94), (61, 12), (89, 96), (61, 12), (3, 98), (61, 12)]",330.2047257319135,1020.3431138010707 
829,501.4959470196697,347.210372045259,1437.9309662991072,"[(21, 37), (10, 66), (33, 44), (84, 78), (98, 19), (57, 8), (63, 36), (70, 16), (18, 9), (33, 11), (0, 27), (42, 47), (0, 33), (21, 29), (21, 37)]","[(42, 47), (63, 36), (84, 78), (98, 19), (70, 16), (57, 8), (33, 11), (18, 9), (0, 27), (0, 33), (21, 29), (21, 37), (10, 66), (33, 44), (42, 47)]","[(10, 66), (21, 37), (10, 66), (33, 44), (10, 66), (0, 33), (10, 66), (42, 47), (10, 66), (21, 29), (10, 66), (0, 27), (10, 66), (18, 9), (10, 66), (33, 11), (10, 66), (63, 36), (10, 66), (57, 8), (10, 66), (84, 78), (10, 66), (70, 16), (10, 66), (98, 19), (10, 66)]",154.28557497441068,1090.7205942538483 
830,538.6637997460517,281.1972717005558,1449.0049318566055,"[(54, 45), (18, 25), (14, 97), (14, 84), (15, 78), (88, 58), (15, 41), (91, 55), (66, 74), (40, 68), (36, 65), (57, 90), (40, 52), (67, 50), (54, 45)]","[(40, 52), (36, 65), (40, 68), (15, 78), (14, 84), (14, 97), (57, 90), (66, 74), (88, 58), (91, 55), (67, 50), (54, 45), (18, 25), (15, 41), (40, 52)]","[(18, 25), (15, 41), (18, 25), (40, 52), (18, 25), (54, 45), (18, 25), (36, 65), (18, 25), (40, 68), (18, 25), (15, 78), (18, 25), (67, 50), (18, 25), (14, 84), (18, 25), (66, 74), (18, 25), (14, 97), (18, 25), (57, 90), (18, 25), (88, 58), (18, 25), (91, 55), (18, 25)]",257.4665280454959,1167.8076601560497 
831,523.2666759114203,335.7922434886897,1275.7790566996186,"[(53, 9), (94, 73), (26, 92), (20, 64), (15, 47), (19, 38), (24, 9), (77, 37), (52, 50), (43, 65), (95, 32), (89, 19), (86, 2), (24, 13), (53, 9)]","[(24, 13), (19, 38), (15, 47), (20, 64), (26, 92), (43, 65), (52, 50), (94, 73), (77, 37), (95, 32), (89, 19), (86, 2), (53, 9), (24, 9), (24, 13)]","[(53, 9), (24, 9), (53, 9), (24, 13), (53, 9), (86, 2), (53, 9), (77, 37), (53, 9), (89, 19), (53, 9), (52, 50), (53, 9), (19, 38), (53, 9), (95, 32), (53, 9), (15, 47), (53, 9), (43, 65), (53, 9), (20, 64), (53, 9), (94, 73), (53, 9), (26, 92), (53, 9)]",187.47443242273062,939.986813210929 
832,609.0556710874696,313.7267752647481,1575.9321774701978,"[(12, 36), (98, 23), (80, 58), (70, 68), (69, 79), (74, 94), (4, 88), (67, 83), (75, 65), (86, 30), (23, 94), (50, 11), (33, 38), (4, 46), (12, 36)]","[(4, 88), (23, 94), (74, 94), (67, 83), (69, 79), (70, 68), (75, 65), (80, 58), (86, 30), (98, 23), (50, 11), (33, 38), (12, 36), (4, 46), (4, 88)]","[(12, 36), (4, 46), (12, 36), (33, 38), (12, 36), (50, 11), (12, 36), (4, 88), (12, 36), (23, 94), (12, 36), (70, 68), (12, 36), (75, 65), (12, 36), (69, 79), (12, 36), (80, 58), (12, 36), (67, 83), (12, 36), (86, 30), (12, 36), (74, 94), (12, 36), (98, 23), (12, 36)]",295.3288958227215,1262.2054022054497 
833,593.3336229551263,303.6405639254979,1608.2067377674591,"[(96, 22), (94, 58), (82, 93), (58, 3), (55, 47), (19, 63), (76, 13), (16, 71), (20, 75), (24, 69), (55, 71), (98, 90), (86, 15), (88, 24), (96, 22)]","[(58, 3), (55, 47), (19, 63), (16, 71), (20, 75), (24, 69), (55, 71), (82, 93), (98, 90), (94, 58), (96, 22), (88, 24), (86, 15), (76, 13), (58, 3)]","[(58, 3), (76, 13), (58, 3), (86, 15), (58, 3), (88, 24), (58, 3), (96, 22), (58, 3), (55, 47), (58, 3), (94, 58), (58, 3), (55, 71), (58, 3), (19, 63), (58, 3), (24, 69), (58, 3), (16, 71), (58, 3), (20, 75), (58, 3), (82, 93), (58, 3), (98, 90), (58, 3)]",289.69305902962844,1304.5661738419612 
834,416.0020220020422,332.1724992089207,1342.629597660719,"[(85, 21), (3, 8), (0, 19), (25, 88), (36, 66), (51, 91), (57, 70), (79, 61), (83, 54), (50, 28), (66, 33), (57, 49), (68, 36), (96, 36), (85, 21)]","[(85, 21), (66, 33), (68, 36), (57, 49), (50, 28), (3, 8), (0, 19), (36, 66), (25, 88), (51, 91), (57, 70), (79, 61), (83, 54), (96, 36), (85, 21)]","[(85, 21), (96, 36), (85, 21), (66, 33), (85, 21), (68, 36), (85, 21), (83, 54), (85, 21), (50, 28), (85, 21), (57, 49), (85, 21), (79, 61), (85, 21), (57, 70), (85, 21), (36, 66), (85, 21), (51, 91), (85, 21), (3, 8), (85, 21), (0, 19), (85, 21), (25, 88), (85, 21)]",83.8295227931215,1010.4570984517982 
835,528.0086193102882,346.7931443693382,1680.5744069927441,"[(43, 35), (30, 47), (9, 13), (87, 0), (86, 41), (70, 60), (75, 75), (85, 100), (25, 79), (81, 55), (36, 87), (28, 15), (30, 32), (41, 34), (43, 35)]","[(9, 13), (28, 15), (87, 0), (86, 41), (81, 55), (70, 60), (75, 75), (85, 100), (36, 87), (25, 79), (30, 47), (43, 35), (41, 34), (30, 32), (9, 13)]","[(9, 13), (28, 15), (9, 13), (30, 32), (9, 13), (41, 34), (9, 13), (30, 47), (9, 13), (43, 35), (9, 13), (25, 79), (9, 13), (70, 60), (9, 13), (36, 87), (9, 13), (87, 0), (9, 13), (86, 41), (9, 13), (81, 55), (9, 13), (75, 75), (9, 13), (85, 100), (9, 13)]",181.21547494094995,1333.7812626234058 
836,477.51084516636246,326.0645391759751,906.7043773642845,"[(59, 36), (0, 96), (41, 89), (59, 69), (20, 90), (82, 9), (95, 20), (93, 27), (92, 43), (40, 10), (70, 31), (53, 26), (57, 28), (55, 40), (59, 36)]","[(82, 9), (95, 20), (93, 27), (92, 43), (59, 69), (41, 89), (20, 90), (0, 96), (40, 10), (53, 26), (57, 28), (55, 40), (59, 36), (70, 31), (82, 9)]","[(59, 36), (55, 40), (59, 36), (57, 28), (59, 36), (53, 26), (59, 36), (70, 31), (59, 36), (40, 10), (59, 36), (59, 69), (59, 36), (92, 43), (59, 36), (93, 27), (59, 36), (82, 9), (59, 36), (95, 20), (59, 36), (41, 89), (59, 36), (20, 90), (59, 36), (0, 96), (59, 36)]",151.44630599038737,580.6398381883093 
837,568.7691389703756,394.9205553229815,1110.5655640003238,"[(39, 68), (3, 14), (34, 5), (5, 90), (99, 80), (75, 83), (72, 82), (97, 29), (80, 13), (69, 36), (25, 98), (26, 72), (51, 65), (37, 59), (39, 68)]","[(51, 65), (72, 82), (75, 83), (99, 80), (97, 29), (80, 13), (69, 36), (34, 5), (3, 14), (5, 90), (25, 98), (26, 72), (39, 68), (37, 59), (51, 65)]","[(39, 68), (37, 59), (39, 68), (51, 65), (39, 68), (26, 72), (39, 68), (25, 98), (39, 68), (72, 82), (39, 68), (75, 83), (39, 68), (5, 90), (39, 68), (69, 36), (39, 68), (99, 80), (39, 68), (34, 5), (39, 68), (3, 14), (39, 68), (80, 13), (39, 68), (97, 29), (39, 68)]",173.8485836473941,715.6450086773423 
838,445.00007107035884,329.83673014156045,1382.566034187661,"[(2, 43), (25, 32), (68, 70), (93, 20), (75, 13), (71, 41), (53, 51), (52, 71), (30, 57), (24, 74), (1, 12), (25, 12), (3, 67), (0, 55), (2, 43)]","[(68, 70), (53, 51), (71, 41), (93, 20), (75, 13), (25, 32), (25, 12), (1, 12), (2, 43), (0, 55), (3, 67), (24, 74), (30, 57), (52, 71), (68, 70)]","[(68, 70), (52, 71), (68, 70), (53, 51), (68, 70), (71, 41), (68, 70), (30, 57), (68, 70), (24, 74), (68, 70), (93, 20), (68, 70), (25, 32), (68, 70), (75, 13), (68, 70), (3, 67), (68, 70), (0, 55), (68, 70), (2, 43), (68, 70), (25, 12), (68, 70), (1, 12), (68, 70)]",115.16334092879839,1052.7293040461004 
839,538.7814651913784,341.93709845939406,1556.0839887980478,"[(7, 34), (5, 81), (88, 25), (99, 65), (68, 72), (37, 76), (53, 80), (57, 98), (61, 78), (65, 24), (39, 12), (92, 5), (24, 19), (19, 32), (7, 34)]","[(65, 24), (39, 12), (24, 19), (19, 32), (7, 34), (5, 81), (37, 76), (53, 80), (57, 98), (61, 78), (68, 72), (99, 65), (88, 25), (92, 5), (65, 24)]","[(88, 25), (92, 5), (88, 25), (65, 24), (88, 25), (99, 65), (88, 25), (39, 12), (88, 25), (68, 72), (88, 25), (61, 78), (88, 25), (24, 19), (88, 25), (53, 80), (88, 25), (19, 32), (88, 25), (37, 76), (88, 25), (57, 98), (88, 25), (7, 34), (88, 25), (5, 81), (88, 25)]",196.84436673198434,1214.1468903386537 
840,643.949295471184,381.24579701208853,1340.054167309811,"[(42, 85), (84, 4), (12, 3), (11, 5), (52, 35), (4, 54), (82, 98), (88, 65), (76, 53), (67, 61), (89, 98), (53, 54), (15, 87), (65, 81), (42, 85)]","[(4, 54), (11, 5), (12, 3), (84, 4), (52, 35), (53, 54), (67, 61), (76, 53), (88, 65), (89, 98), (82, 98), (65, 81), (42, 85), (15, 87), (4, 54)]","[(42, 85), (65, 81), (42, 85), (15, 87), (42, 85), (53, 54), (42, 85), (67, 61), (42, 85), (82, 98), (42, 85), (76, 53), (42, 85), (89, 98), (42, 85), (4, 54), (42, 85), (88, 65), (42, 85), (52, 35), (42, 85), (11, 5), (42, 85), (12, 3), (42, 85), (84, 4), (42, 85)]",262.70349845909544,958.8083702977224 
841,496.3635322361733,350.1979307116806,1479.619205802068,"[(21, 64), (18, 100), (69, 79), (0, 20), (16, 38), (82, 7), (88, 25), (94, 69), (90, 57), (41, 41), (41, 24), (3, 52), (15, 65), (19, 62), (21, 64)]","[(69, 79), (18, 100), (21, 64), (19, 62), (15, 65), (3, 52), (0, 20), (16, 38), (41, 41), (41, 24), (82, 7), (88, 25), (90, 57), (94, 69), (69, 79)]","[(69, 79), (94, 69), (69, 79), (90, 57), (69, 79), (41, 41), (69, 79), (21, 64), (69, 79), (19, 62), (69, 79), (18, 100), (69, 79), (15, 65), (69, 79), (88, 25), (69, 79), (41, 24), (69, 79), (16, 38), (69, 79), (3, 52), (69, 79), (82, 7), (69, 79), (0, 20), (69, 79)]",146.16560152449267,1129.4212750903876 
842,558.2560759608665,326.82077571599444,1368.7989392453235,"[(78, 46), (89, 87), (70, 81), (12, 70), (44, 68), (30, 27), (41, 21), (22, 95), (97, 73), (97, 63), (82, 9), (54, 30), (71, 69), (90, 38), (78, 46)]","[(71, 69), (44, 68), (22, 95), (12, 70), (30, 27), (41, 21), (54, 30), (82, 9), (90, 38), (78, 46), (97, 63), (97, 73), (89, 87), (70, 81), (71, 69)]","[(89, 87), (97, 73), (89, 87), (70, 81), (89, 87), (97, 63), (89, 87), (71, 69), (89, 87), (78, 46), (89, 87), (44, 68), (89, 87), (90, 38), (89, 87), (54, 30), (89, 87), (22, 95), (89, 87), (82, 9), (89, 87), (12, 70), (89, 87), (41, 21), (89, 87), (30, 27), (89, 87)]",231.43530024487205,1041.978163529329 
843,423.29175376445727,351.4035764925907,779.6805085700229,"[(35, 56), (94, 65), (90, 7), (42, 80), (33, 74), (16, 70), (3, 72), (13, 15), (42, 15), (47, 31), (20, 47), (34, 45), (38, 63), (37, 56), (35, 56)]","[(20, 47), (13, 15), (42, 15), (47, 31), (90, 7), (94, 65), (42, 80), (33, 74), (3, 72), (16, 70), (38, 63), (37, 56), (35, 56), (34, 45), (20, 47)]","[(35, 56), (37, 56), (35, 56), (38, 63), (35, 56), (34, 45), (35, 56), (20, 47), (35, 56), (33, 74), (35, 56), (16, 70), (35, 56), (42, 80), (35, 56), (47, 31), (35, 56), (3, 72), (35, 56), (42, 15), (35, 56), (13, 15), (35, 56), (94, 65), (35, 56), (90, 7), (35, 56)]",71.8881772718666,428.2769320774322 
844,390.96408072343854,293.720056944067,1122.1846977825537,"[(37, 20), (88, 49), (73, 21), (79, 0), (92, 72), (84, 63), (72, 64), (70, 48), (54, 50), (30, 69), (37, 65), (19, 26), (51, 29), (50, 10), (37, 20)]","[(50, 10), (79, 0), (73, 21), (88, 49), (92, 72), (84, 63), (72, 64), (70, 48), (54, 50), (37, 65), (30, 69), (19, 26), (37, 20), (51, 29), (50, 10)]","[(37, 20), (50, 10), (37, 20), (51, 29), (37, 20), (19, 26), (37, 20), (54, 50), (37, 20), (73, 21), (37, 20), (70, 48), (37, 20), (37, 65), (37, 20), (79, 0), (37, 20), (30, 69), (37, 20), (72, 64), (37, 20), (88, 49), (37, 20), (84, 63), (37, 20), (92, 72), (37, 20)]",97.24402377937156,828.4646408384867 
845,546.6801952520874,301.22363767411986,1457.0596064580304,"[(23, 30), (13, 52), (33, 77), (13, 89), (72, 78), (79, 5), (56, 37), (72, 53), (46, 14), (36, 15), (63, 97), (17, 88), (35, 26), (26, 23), (23, 30)]","[(72, 78), (63, 97), (33, 77), (17, 88), (13, 89), (13, 52), (23, 30), (26, 23), (35, 26), (36, 15), (46, 14), (79, 5), (56, 37), (72, 53), (72, 78)]","[(72, 78), (63, 97), (72, 78), (72, 53), (72, 78), (33, 77), (72, 78), (56, 37), (72, 78), (17, 88), (72, 78), (13, 89), (72, 78), (35, 26), (72, 78), (13, 52), (72, 78), (23, 30), (72, 78), (46, 14), (72, 78), (26, 23), (72, 78), (36, 15), (72, 78), (79, 5), (72, 78)]",245.45655757796754,1155.8359687839106 
846,445.7852353597584,317.9672309207001,1021.8710112236708,"[(24, 73), (94, 9), (94, 13), (36, 98), (44, 87), (49, 95), (72, 76), (57, 38), (57, 50), (35, 40), (7, 86), (0, 70), (26, 61), (21, 64), (24, 73)]","[(7, 86), (36, 98), (49, 95), (44, 87), (72, 76), (94, 13), (94, 9), (57, 38), (57, 50), (35, 40), (26, 61), (21, 64), (24, 73), (0, 70), (7, 86)]","[(24, 73), (21, 64), (24, 73), (26, 61), (24, 73), (7, 86), (24, 73), (0, 70), (24, 73), (44, 87), (24, 73), (36, 98), (24, 73), (49, 95), (24, 73), (35, 40), (24, 73), (57, 50), (24, 73), (72, 76), (24, 73), (57, 38), (24, 73), (94, 13), (24, 73), (94, 9), (24, 73)]",127.81800443905831,703.9037803029707 
847,443.34721589272795,308.41491057747976,1704.603256727257,"[(49, 7), (94, 1), (2, 93), (29, 84), (17, 91), (23, 96), (38, 69), (75, 57), (78, 49), (22, 69), (36, 61), (40, 24), (41, 7), (48, 9), (49, 7)]","[(2, 93), (17, 91), (23, 96), (29, 84), (38, 69), (75, 57), (78, 49), (94, 1), (49, 7), (48, 9), (41, 7), (40, 24), (36, 61), (22, 69), (2, 93)]","[(2, 93), (17, 91), (2, 93), (23, 96), (2, 93), (29, 84), (2, 93), (22, 69), (2, 93), (38, 69), (2, 93), (36, 61), (2, 93), (40, 24), (2, 93), (75, 57), (2, 93), (78, 49), (2, 93), (41, 7), (2, 93), (48, 9), (2, 93), (49, 7), (2, 93), (94, 1), (2, 93)]",134.9323053152482,1396.1883461497773 
848,481.0833284290649,367.9672078293352,1979.8902515737682,"[(72, 74), (97, 22), (30, 3), (0, 9), (3, 67), (9, 79), (46, 7), (39, 61), (84, 96), (60, 96), (65, 100), (68, 94), (68, 87), (67, 79), (72, 74)]","[(30, 3), (46, 7), (97, 22), (72, 74), (67, 79), (68, 87), (84, 96), (68, 94), (65, 100), (60, 96), (39, 61), (9, 79), (3, 67), (0, 9), (30, 3)]","[(30, 3), (46, 7), (30, 3), (0, 9), (30, 3), (39, 61), (30, 3), (3, 67), (30, 3), (97, 22), (30, 3), (9, 79), (30, 3), (72, 74), (30, 3), (67, 79), (30, 3), (68, 87), (30, 3), (60, 96), (30, 3), (68, 94), (30, 3), (65, 100), (30, 3), (84, 96), (30, 3)]",113.1161205997297,1611.923043744433 
849,464.70581524059395,352.911898221498,1478.5796505011135,"[(17, 50), (14, 3), (25, 12), (50, 29), (81, 24), (70, 29), (95, 56), (94, 85), (69, 19), (46, 20), (26, 88), (54, 94), (58, 69), (44, 60), (17, 50)]","[(54, 94), (26, 88), (58, 69), (44, 60), (17, 50), (14, 3), (25, 12), (46, 20), (50, 29), (70, 29), (69, 19), (81, 24), (95, 56), (94, 85), (54, 94)]","[(95, 56), (94, 85), (95, 56), (81, 24), (95, 56), (70, 29), (95, 56), (58, 69), (95, 56), (69, 19), (95, 56), (44, 60), (95, 56), (50, 29), (95, 56), (54, 94), (95, 56), (46, 20), (95, 56), (26, 88), (95, 56), (17, 50), (95, 56), (25, 12), (95, 56), (14, 3), (95, 56)]",111.79391701909594,1125.6677522796156 
850,590.8342586961762,381.03023879411205,1459.5571799933277,"[(44, 18), (5, 23), (18, 89), (81, 62), (72, 41), (90, 12), (71, 89), (48, 73), (0, 100), (15, 73), (6, 77), (64, 1), (56, 36), (45, 29), (44, 18)]","[(90, 12), (64, 1), (56, 36), (45, 29), (44, 18), (5, 23), (15, 73), (6, 77), (0, 100), (18, 89), (48, 73), (71, 89), (81, 62), (72, 41), (90, 12)]","[(81, 62), (72, 41), (81, 62), (71, 89), (81, 62), (48, 73), (81, 62), (56, 36), (81, 62), (45, 29), (81, 62), (90, 12), (81, 62), (44, 18), (81, 62), (64, 1), (81, 62), (15, 73), (81, 62), (18, 89), (81, 62), (6, 77), (81, 62), (5, 23), (81, 62), (0, 100), (81, 62)]",209.80401990206417,1078.5269411992158 
851,447.8862607602034,314.8056029001079,1220.3277576157793,"[(22, 58), (34, 34), (34, 48), (39, 48), (21, 5), (77, 29), (68, 80), (81, 92), (63, 26), (60, 36), (79, 23), (37, 43), (17, 82), (9, 67), (22, 58)]","[(68, 80), (17, 82), (9, 67), (22, 58), (34, 48), (39, 48), (37, 43), (34, 34), (21, 5), (60, 36), (63, 26), (79, 23), (77, 29), (81, 92), (68, 80)]","[(77, 29), (79, 23), (77, 29), (63, 26), (77, 29), (60, 36), (77, 29), (37, 43), (77, 29), (39, 48), (77, 29), (34, 34), (77, 29), (34, 48), (77, 29), (68, 80), (77, 29), (21, 5), (77, 29), (22, 58), (77, 29), (81, 92), (77, 29), (9, 67), (77, 29), (17, 82), (77, 29)]",133.08065786009553,905.5221547156714 
852,337.01897355293966,291.0778929468965,1243.9717918357926,"[(87, 48), (63, 27), (36, 23), (34, 12), (31, 1), (18, 4), (2, 23), (19, 36), (14, 31), (8, 21), (42, 55), (23, 72), (88, 70), (98, 45), (87, 48)]","[(19, 36), (23, 72), (42, 55), (88, 70), (98, 45), (87, 48), (63, 27), (36, 23), (34, 12), (31, 1), (18, 4), (8, 21), (2, 23), (14, 31), (19, 36)]","[(2, 23), (8, 21), (2, 23), (14, 31), (2, 23), (19, 36), (2, 23), (18, 4), (2, 23), (34, 12), (2, 23), (36, 23), (2, 23), (31, 1), (2, 23), (42, 55), (2, 23), (23, 72), (2, 23), (63, 27), (2, 23), (87, 48), (2, 23), (88, 70), (2, 23), (98, 45), (2, 23)]",45.94108060604316,952.893898888896 
853,727.0072562914396,404.8785347294531,1769.4729769106368,"[(30, 62), (1, 11), (97, 36), (60, 2), (61, 37), (43, 20), (72, 78), (55, 30), (96, 10), (7, 20), (0, 90), (22, 98), (56, 81), (7, 60), (30, 62)]","[(56, 81), (22, 98), (0, 90), (7, 60), (30, 62), (7, 20), (1, 11), (43, 20), (55, 30), (61, 37), (60, 2), (96, 10), (97, 36), (72, 78), (56, 81)]","[(97, 36), (96, 10), (97, 36), (61, 37), (97, 36), (55, 30), (97, 36), (72, 78), (97, 36), (60, 2), (97, 36), (43, 20), (97, 36), (56, 81), (97, 36), (30, 62), (97, 36), (7, 20), (97, 36), (7, 60), (97, 36), (22, 98), (97, 36), (1, 11), (97, 36), (0, 90), (97, 36)]",322.1287215619865,1364.5944421811837 
854,414.59680537122824,387.8634802552887,1863.2340837961387,"[(86, 24), (87, 3), (59, 3), (36, 27), (23, 18), (23, 1), (0, 6), (1, 64), (89, 96), (65, 78), (56, 64), (45, 50), (79, 41), (91, 33), (86, 24)]","[(45, 50), (56, 64), (65, 78), (89, 96), (79, 41), (91, 33), (86, 24), (87, 3), (59, 3), (36, 27), (23, 18), (23, 1), (0, 6), (1, 64), (45, 50)]","[(0, 6), (23, 1), (0, 6), (23, 18), (0, 6), (36, 27), (0, 6), (1, 64), (0, 6), (59, 3), (0, 6), (45, 50), (0, 6), (56, 64), (0, 6), (79, 41), (0, 6), (87, 3), (0, 6), (86, 24), (0, 6), (91, 33), (0, 6), (65, 78), (0, 6), (89, 96), (0, 6)]",26.73332511593952,1475.37060354085 
